main.ConfigurePage.INVALID_CHANNEL_UNIT|Unité de la voie inconnue|Unit of the unknown way|Unidad de la manera desconocida|Einheit der unbekannten Art
main.ConfigurePage.XML_CONFIG_NO_TOKEN|Aucun token de défini pour une configuration xml|No definition token for xml configuration|Sin token de definición para la configuración xml|Kein Definitionstoken für die XML-Konfiguration
main.ConfigurePage.NO_DATE_GIVEN|Aucune date de départ pour la campagne n'a été renseignée|No departure date for the campaign has been entered|No se ha ingresado ninguna fecha de salida para la campaña|Es wurde kein Abreisedatum für die Kampagne eingegeben
main.ConfigurePage.RECORD_LT_MESURE|La durée d'enregistrement ne peut pas être inférieure à la durée de mesure|The recording time can not be shorter than the measurement time|El tiempo de grabación no puede ser más corto que el tiempo de medición|Die Aufnahmezeit darf nicht kürzer als die Messzeit sein
main.ConfigurePage.INVALID_NO_CHANNEL|Aucune voie de séléctionnée pour les enregistrements|No channels of interest for the recordings|Sin canales de interés para las grabaciones|Keine Kanäle von Interesse für die Aufnahmen
main.ConfigurePage.INVALID_SEUILS_VALUES|Le seuil HAUT ne peut etre superieur au seuil BAS|The HIGH threshold can not be greater than the BAS threshold|El umbral ALTO no puede ser mayor que el umbral BAS|Der HOCH-Schwellenwert kann nicht größer als der BAS-Schwellenwert sein
main.ConfigurePage.CONFIG_NOT_LOGGED|Not loggin!|Not loggin!|¡No inicie sesión!|Nicht anmelden!
main.ConfigurePage.NO_CFR_DATAS|Aucunes informations d'identification n'ont été fournies|No credentials were provided|No se proporcionaron credenciales|Es wurden keine Anmeldeinformationen bereitgestellt
main.SlaveConfiguration.full|Configuration complète|Complete configuration|Configuración completa|Komplette Konfiguration
main.ConfigurePage.unknown|Erreur serveur inconnue...|Unknown server error ...|Error de servidor desconocido ...|Unbekannter Serverfehler ...
main.ConfigurePage.CONFIG_UNKNOWN_USER|Les informations d'identifications fournies sont érronées.|The credentials information provided is erroneous.|La información de credenciales proporcionada es errónea.|Die angegebenen Anmeldeinformationen sind fehlerhaft.
main.SlaveConfiguration.LaunchFull|Lancer la reconfiguration complète par XML|Start the complete reconfiguration by XML|Comience la reconfiguración completa por XML|Starten Sie die komplette Neukonfiguration per XML
main.SlaveConfiguration.simplified|Configuration simplifiée|Simplified configuration|Configuración simplificada|Vereinfachte Konfiguration
main.SlaveConfiguration.warningText1|Attention ! Nous vous conseillons d'utiliser l'application mobile Kimo Cloud pour changer les paramètres de vos appareils. Elle vous permettra de configurer votre appareil plus facilement.|Warning ! |Atención ! |Achtung! 
main.ProbesType.Probe_4|Courant 0-20mA|Current 0-20mA|Corriente 0-20mA|Strom 0-20 mA
main.ProbesType.Probe_1|Température CTN d'ambiance|Room NTC temperature|Temperatura de la habitación NTC|Raum NTC Temperatur
main.ProbesType.Probe_5|Courant 4-20mA|4-20mA current|Corriente 4-20mA|4-20 mA Strom
main.ProbesType.Probe_6|Tension 0-10V|0-10V voltage|Voltaje 0-10V|0-10V Spannung
main.ProbesType.Probe_2|Température CTN interne|Internal CTN temperature|Temperatura interna CTN|Interne CTN-Temperatur
main.SlaveConfiguration.warningText2| Vous pouvez également suivre les instructions de cet assistant pour configurer votre appareil par fichier XML|You can also follow the instructions of this wizard to configure your device by XML file|También puede seguir las instrucciones de este asistente para configurar su dispositivo por archivo XML|Sie können auch den Anweisungen dieses Assistenten folgen, um Ihr Gerät anhand der XML-Datei zu konfigurieren
main.ProbesType.Probe_3|Température CTN déportée|NTC temperature dropped|La temperatura NTC cayó|NTC-Temperatur ist gesunken
main.ProbesType.Probe_10|Lumière|Light|luz|Licht
main.ProbesType.Probe_7|Tension 0-2500mV|0-2500mV voltage|Voltaje 0-2500mV|0-2500mV Spannung
main.ProbesType.Probe_8|Thermo-Hygro SHT d'ambiance|Thermo-Hygro SHT Ambience|Ambiente Thermo-Hygro SHT|Thermo-Hygro SHT Ambiente
main.ProbesType.Probe_9|Thermo-Hygro SHT déportée|Thermo-Hygro SHT released|Lanzamiento de Thermo-Hygro SHT|Thermo-Hygro SHT veröffentlicht
main.ProbesType.Probe_11|Température Thermocouple K|K Thermocouple temperature|K Temperatura del termopar|K Thermoelementtemperatur
main.ProbesType.Probe_12|Température Thermocouple T|Thermocouple temperature T|Temperatura del termopar T|Thermoelementtemperatur T
main.ProbesType.Probe_13|Température Thermocouple J|Thermocouple Temperature J|Temperatura del termopar J|Thermoelementtemperatur J
main.ProbesType.Probe_18|Pince ampèremétrique 50A|50A Ampere Clamp|Abrazadera de amperios 50A|50A Ampereklemme
main.ProbesType.Probe_14|Température PT100 déportée|PT100 Temperatures|Temperaturas PT100|PT100 Temperaturen
main.ProbesType.Probe_15|Thermo-Hygro d'ambiance|Thermo-Hygro Ambient|Ambiente Thermo-Hygro|Thermo-Hygro-Umgebung
main.ProbesType.Probe_19|Pince ampèremétrique 100A|Clamp ammeter 100A|Amperímetro de pinza 100A|Klemm-Amperemeter 100A
main.ProbesType.Probe_20|Pince ampèremétrique 200A|Clamp ammeter 200A|Amperímetro de pinza 200A|Klemm-Amperemeter 200A
main.ProbesType.Probe_17|Pince ampèremétrique 20A|Clamp ammeter 20A|Amperímetro de abrazadera 20A|Klemm-Amperemeter 20A
main.ProbesType.Probe_21|Pince ampèremétrique 600A|Clamp ammeter 600A|Amperímetro de pinza 600A|Klemm-Amperemeter 600A
main.ProbesType.Probe_16|Thermo-Hygro inox déportée|Thermo-Hygro stainless steel|Acero inoxidable Thermo-Hygro|Thermo-Hygro Edelstahl
main.ProbesType.Probe_23|Température KT20|KT20 Temperatures|Temperaturas KT20|KT20 Temperaturen
main.ProbesType.Probe_25|Détection d'impulsions|Pulse detection|Detección de pulso|Pulserkennung
main.ProbesType.Probe_24|Température Thermocouple S|Thermocouple temperature S|Temperatura del termopar S|Thermoelementtemperatur S
main.ProbesType.Probe_22|Thermo-Hygro plastique déportée|Thermo-Hygro plastic spilled|Plástico Thermo-Hygro derramado|Thermo-Hygro Kunststoff verschüttet
main.ProbesType.Probe_29|Cellule CO2|CO2 cell|Celda de CO2|CO2-Zelle
main.ProbesType.Probe_30|Lumière|Light|luz|Licht
main.ProbesType.Probe_26|Compteur d'impulsions|Pulse counter|Contador de pulsos|Impulszähler
main.ProbesType.Probe_lora_1|Thermocouple K|Thermocouple K|Termopar K|Thermoelement K
main.ProbesType.Probe_lora_2|Thermocouple J|Thermocouple J|Termopar J|Thermoelement J
main.ProbesType.Probe_27|Pression 1000Pa|1000Pa pressure|Presión 1000Pa|1000 Pa Druck
main.ProbesType.Probe_lora_3|Thermocouple T|Thermocouple T|Termopar T|Thermoelement T
main.ProbesType.Probe_28|Pression 10000Pa|Pressure 10000Pa|Presión 10000Pa|Druck 10000Pa
main.ProbesType.Probe_lora_4|Thermocouple N|Thermocouple N|Termopar N|Thermoelement N
main.ProbesType.Probe_lora_5|Thermocouple S|Thermocouple S|Termopar S|Thermoelement S
main.ProbesType.Probe_lora_6|Courant 0-20mA|Current 0-20mA|Corriente 0-20mA|Strom 0-20 mA
main.ProbesType.Probe_lora_7|Courant 4-20mA|4-20mA current|Corriente 4-20mA|4-20 mA Strom
main.ProbesType.Probe_lora_8|Tension 0-5V|0-5V voltage|Voltaje 0-5V|0-5V Spannung
main.ProbesType.Probe_lora_9|Tension 0-10V|0-10V voltage|Voltaje 0-10V|0-10V Spannung
main.ProbesType.Probe_lora_10|Compteur impulsion|Impulse counter|Contador de impulsos|Impulszähler
main.ProbesType.Probe_lora_11|Pince ampèremétrique 50A|50A Ampere Clamp|Abrazadera de amperios 50A|50A Ampereklemme
main.ProbesType.Probe_lora_12|Pince ampèremétrique 100A|Clamp ammeter 100A|Amperímetro de pinza 100A|Klemm-Amperemeter 100A
main.ProbesType.Probe_lora_13|Pince ampèremétrique 200A|Clamp ammeter 200A|Amperímetro de pinza 200A|Klemm-Amperemeter 200A
main.ProbesType.Probe_lora_14|Pince ampèremétrique 600A|Clamp ammeter 600A|Amperímetro de pinza 600A|Klemm-Amperemeter 600A
main.ProbesType.Probe_lora_15|Température CTN externe|External NTC temperature|Temperatura externa NTC|Externe NTC-Temperatur
main.ProbesType.Probe_lora_16|température PT100 externe|external PT100 temperature|temperatura externa PT100|externe PT100 Temperatur
main.ProbesType.Probe_lora_17|Température interne|Internal temperature|Temperatura interna|Innentemperatur
main.ProbesType.Probe_lora_18|Pression d'eau 0-10 bar|Water pressure 0-10 bar|Presión de agua 0-10 bar|Wasserdruck 0-10 bar
main.ProbesType.Probe_lora_19|Sonde hygro-température|Hygro-temperature probe|Sonda de humedad|Hygro-Temperaturfühler
main.ProbesType.Probe_lora_20|Sonde hygro-température inox|Stainless steel hygro-temperature probe|Sonda de higro-temperatura de acero inoxidable|Hygro-Temperatursonde aus Edelstahl
main.ProbesType.Probe_lora_21|Sonde hygro-température ABS/amb|ABS hygro-temperature probe / amb|Sonda de temperatura higrométrica ABS / amb|ABS Hygro-Temperaturfühler / amb
main.ProbesType.Probe_lora_22|Sonde hygro-température interne|Internal hygro-temperature probe|Sonda de temperatura interna|Interne Hygro-Temperatursonde
main.ProbesType.Probe_lora_23|Lumière interne|Internal light|Luz interna|Internes Licht
main.ProbesType.Probe_lora_24|CO2 interne|Internal CO2|CO2 interno|Internes CO2
main.ProbesType.Probe_lora_25|Pression atmosphérique interne|Internal atmospheric pressure|Presión atmosférica interna|Interner atmosphärischer Druck
main.ProbesType.Probe_lora_26|Pression interne 1000 Pa|Internal pressure 1000 Pa|Presión interna 1000 Pa|Innendruck 1000 Pa
main.ProbesType.Probe_lora_27|Pression interne 10000 Pa|Internal pressure 10000 Pa|Presión interna 10000 Pa|Innendruck 10000 Pa
main.ProbesType.Probe_lora_28|Pression d'eau 0-20 bar|Water pressure 0-20 bar|Presión de agua 0-20 bar|Wasserdruck 0-20 bar
main.VisTimeline_dlg.cancel|Annuler|Cancel|anular|stornieren
main.VisTimeline_dlg.save|Signer|Sign|signo|Zeichen
main.VisTimeline_dlg.device_label|Nom|Name|apellido|Name
main.VisTimeline_dlg.device_serial|**Numéro de série|** Serial number|** Número de serie|** Seriennummer
main.VisTimeline_dlg.from|Du|Of|de los|von der
main.VisTimeline_dlg.to|Au|the|la|die
main.VisTimeline_dlg.reason|Raison|reason|razón|Grund
main.VisTimeline_dlg.password|Mot de passe|Password|Contraseña|Passwort
main.VisTimeline.title|Périodes signées|Signed periods|Periodos firmados|Signierte Zeiträume
main.VisTimeline.sign_datas|Signer la periode|Sign the period|Firme el período|Unterschreibe den Zeitraum
main.VisTimeline_dlg.comment|Commentaires|comments|comentarios|Kommentare
main.VisTimeline_dlg.dlg_sign_title|Signer les mesures sur la periode sélectionnée|Sign the measurements over the selected period|Firme las medidas durante el período seleccionado|Unterzeichnen Sie die Messungen über den ausgewählten Zeitraum
main.VisTimeline_dlg.examen|Examen|Examination|revisión|Rezension
main.VisTimeline_dlg.approbation|Approbation|Approval|aprobación|Genehmigung
main.VisTimeline_dlg.reason_text|Justification de la signature|Justification of the signature|Justificación de la firma|Begründung der Unterschrift
main.VisTimeline_dlg.responsabilite|Responsabilité|© RESPONSABILITA|© RESPONSABILITA|© RESPONSABILITA
main.signature_arry.date|Date|Dated|fecha|Datum
main.VisTimeline_dlg.paternite|Paternité|© Paternita|© Paternita|© paternità
main.signature_arry.period|Période|PÃ © period|período de PÃ ©|PÃ © Zeitraum
main.signature_arry.who|Utilisateur|User|usuario|Benutzer
main.signature_arry.reason|Raison|reason|razón|Grund
main.signature_arry.reason1|Examen|Examination|revisión|Rezension
main.signature_arry.reason2|Approbation|Approval|aprobación|Genehmigung
main.signature_arry.reason3|Responsabilité|© RESPONSABILITA|© RESPONSABILITA|© RESPONSABILITA
main.VisTimeline_dlg.password_text|Veuillez entrer votre mot de passe pour valider l'autentification|Please enter your password to validate the authentication|Por favor ingrese su contraseña para validar la autenticación|Bitte geben Sie Ihr Passwort ein, um die Authentifizierung zu bestätigen
main.signature_arry.reason4|Paternité|© Paternita|© Paternita|© paternità
main.signature_arry.comment|Commentaires|comments|comentarios|Kommentare
main.AssistantConfiguration.code_app|**Code appareil|** Device code|** Código de dispositivo|** Gerätecode
main.AssistantConfiguration.serial|**Numéro de série|** Serial number|** Número de serie|** Seriennummer
main.AssistantConfiguration.devicetype_placeholder|**Choisir le type d'appareil|** Choose the device type|** Elija el tipo de dispositivo|** Wählen Sie den Gerätetyp
main.AssistantConfiguration.title|**Identification de l'appareil|** Device identification|** Identificación del dispositivo|** Geräteidentifikation
main.VisTimeline_dlg.comment_text|Une courte phrase (max: 200 chars) pour expliquer les données (optionnel)|A short sentence (max: 200 floats) to explain the data (optional)|Una oración corta (máximo: 200 flotantes) para explicar los datos (opcional)|Ein kurzer Satz (max: 200 Floats) zur Erklärung der Daten (optional)
main.AssistantConfiguration.devicetype|**Type de l'appareil|** Type of device|** Tipo de dispositivo|** Gerätetyp
main.AssistantConfiguration.radio_ble|**Configuration par l'application mobile (Conseillé)|** Configuration by mobile application (Recommended)|** Configuración por aplicación móvil (recomendado)|** Konfiguration durch mobile Anwendung (empfohlen)
main.AssistantConfiguration.p2_title|**Configuration de l'appareil|** Device configuration|** Configuración del dispositivo|** Gerätekonfiguration
main.AssistantConfiguration.radio_xml|**Configuration par fichier XML|** Configuration by XML file|** Configuración por archivo XML|** Konfiguration über XML-Datei
main.AssistantConfiguration.description|**Indiquez le numéro de série et le code de l’appareil. Ces informations se trouvent à l’arrière du boîtier de l’enregistreur.|** Enter the serial number and the code of the device. |** Ingrese el número de serie y el código del dispositivo. |** Geben Sie die Seriennummer und den Code des Geräts ein. 
main.AssistantConfiguration.p2_code|**Code de configuration|** Configuration code|** Código de configuración|** Konfigurationscode
main.AssistantConfiguration.p3_title|**Configuration de l'appareil|** Device configuration|** Configuración del dispositivo|** Gerätekonfiguration
main.AssistantConfiguration.p2_info_2|**Vous pouvez également suivre les instructions de cet assistant pour configurer votre appareil par fichier XML.|** You can also follow the instructions of this wizard to configure your device by XML file.|** También puede seguir las instrucciones de este asistente para configurar su dispositivo por archivo XML.|** Sie können den Anweisungen dieses Assistenten auch folgen, um Ihr Gerät anhand der XML-Datei zu konfigurieren.
main.AssistantConfiguration.p4_title|**Enregistrement de la configuration|** Saving the configuration|** Guardando la configuración|** Speichern der Konfiguration
main.AssistantConfiguration.p2_description|**Connectez votre appareil en USB à l’ordinateur. Un code de configuration va apparaitre sur l’écran de l’enregistreur, renseignez le ici.|** Connect your device in USB to the computer. |** Conecte su dispositivo en USB a la computadora. |** Verbinden Sie Ihr Gerät über USB mit dem Computer. 
main.AssistantConfiguration.p2_info_1|**Afin de continuer le mise en route de votre appareil, nous vous conseillons d'utiliser l'application mobile Kimo Cloud for All. Elle vous permettra de configurer votre appareil plus facilement.|** In order to continue getting started with your device, we recommend using the Kimo Cloud for All mobile app. |** Para continuar con el uso de su dispositivo, le recomendamos usar la aplicación móvil Kimo Cloud for All. |** Um weiterhin mit Ihrem Gerät zu beginnen, empfehlen wir die Verwendung der mobilen App "Kimo Cloud for All". 
main.AssistantConfiguration.p4_end_head|**Le fichier de configuration conf|** conf config file|** conf config file|** Konf Konfigurationsdatei
main.AssistantConfiguration.p5_title|**Placement de l'appareil|** Placement of the device|** Colocación del dispositivo|** Platzierung des Geräts
main.AssistantConfiguration.p4_end_tail|.xml a été enregistré sur votre ordinateur. Copiez ce fichier sur votre enregistreur, affiché sur votre ordinateur dans les stockages amovibles.|.xml has been saved on your computer. |.xml ha sido guardado en su computadora. |.xml wurde auf Ihrem Computer gespeichert. 
main.AssistantConfiguration.p2_alert|*Attention ! Ne débranchez pas votre appareil du port USB pendant la configuration, sinon le numéro de configuration ne sera plus valide.|*Warning ! |*Atención ! |* Achtung! 
main.AssistantComponent.end|**Terminer|** Finish|** Finalizar|** Fertig
main.AssistantComponent.prev|**Précédent|** PrÃ © cÃ © dent|** PrÃ © cÃ © dent|** PrÃ © cÃ © dent
main.AssistantComponent.next|**Suivant|**Following|**Próximo|** Weiter
main.AssistantConfiguration.error_417|**Erreur de données du formulaire|** Form data error|** Error de datos de formulario|** Formulardatenfehler
main.OldPasswordForm.connexion|**Mettre à jour le mot de passe|** Update password|** Actualizar contraseña|** Passwort aktualisieren
main.OldPasswordForm.hello|**Bonjour |**Hello|**Buenos dias|** Hallo
main.OldPasswordForm.title|**Mise à jour du mot de passe|** Update password|** Actualizar contraseña|** Passwort aktualisieren
main.OldPasswordForm.tooold|**trop vieux|**too old|**demasiado viejo|** zu alt
main.AssistantConfiguration.p5_instructions|**Une fois le fichier de configuration copié sur votre appareil, celui-ci est prêt à fonctionner. Donnez lui une désignation et sélectionnez la zone dans laquelle vous souhaitez l’intégrer.|** Once the configuration file is copied to your device, it is ready to work. |** Una vez que el archivo de configuración se copia a su dispositivo, está listo para funcionar. |** Sobald die Konfigurationsdatei auf Ihr Gerät kopiert wurde, kann sie verwendet werden. 
main.OldPasswordForm.firstconnect|**Première connexion|** First connection|** Primera conexión|** Erste Verbindung
main.AssistantConfiguration.p4_alert|**Attention ! Si votre navigateur est configuré de manière à télécharger automatiquement les fichiers, vous trouverez votre fichier dans le dossier de téléchargement habituel.|**Warning ! |**Atención ! |** Achtung! 
main.OldPasswordForm.oldpassword|**Votre ancien mot de passe|** Your old password|** Su contraseña anterior|** Dein altes Passwort
main.OldPasswordForm.newpassword|**Votre nouveau mot de passe|** Your new password|** Tu nueva contraseña|** Ihr neues Passwort
main.OldPasswordForm.ERROR_DIFFERENT_PASSWORD|**ERROR_DIFFERENT_PASSWORD|** ERROR_DIFFERENT_PASSWORD|** ERROR_DIFFERENT_PASSWORD|** ERROR_DIFFERENT_PASSWORD
main.OldPasswordForm.replaypassword|**Confirmer votre nouveau mot de passe|** Confirm your new password|** Confirma tu nueva contraseña|** Bestätigen Sie Ihr neues Passwort
main.OldPasswordForm.more| **La norme CFR-21 implique de modifier les passwords lors de votre première connexion et au moins tous les 90 jours, ....|** The CFR-21 standard involves changing the passwords during your first connection and at least every 90 days, ....|** El estándar CFR-21 implica cambiar las contraseñas durante su primera conexión y al menos cada 90 días, ....|** Der CFR-21-Standard beinhaltet das Ändern der Passwörter während Ihrer ersten Verbindung und mindestens alle 90 Tage ....
main.OldPasswordForm.ALREADY_USED_PASSWORD|Vous avez déjà utilisé ce mot de passe récement. Merci d'en choisir un autre.|You have already used this password reset. |Ya has usado este restablecimiento de contraseña. |Sie haben dieses Zurücksetzen des Kennworts bereits verwendet. 
main.OldPasswordForm.errorTooShort|Un mot de passe doit faire au minimum 6 caractères.|A password must be at least 6 characters long.|Una contraseña debe tener al menos 6 caracteres de longitud.|Ein Passwort muss mindestens 6 Zeichen lang sein.
main.MultiConfiguration.title|**Configurations multiples|** Multiple configurations|** Múltiples configuraciones|** Mehrere Konfigurationen
main.OldPasswordForm.ERROR_CONFIRMATION_MISMATCH|**Le nouveau mot de passe ne peut pas etre le meme que l'ancien!|** The new password can not be the same as the old one!|** ¡La nueva contraseña no puede ser la misma que la anterior!|** Das neue Passwort darf nicht mit dem alten identisch sein!
main.MultiConfiguration.description_working|**La configuration est envoyée au serveur. Cette opération peut prendre quelques minutes, merci de patienter.|** The configuration is sent to the server. |** La configuración se envía al servidor. |** Die Konfiguration wird an den Server gesendet. 
main.MultiConfiguration.description_compat|**Selectionner dans la liste ci-dessous le ou les appareils a configurer|** Select from the list below the device (s) to be configured|** Seleccione de la lista debajo de los dispositivos que se configurarán|** Wählen Sie aus der Liste unter dem / den zu konfigurierenden Gerät (en)
main.MultiConfiguration.no_slaves|**Aucun appareil compatible n'a été trouvé sur ce site.|** No compatible device was found on this site.|** No se encontró ningún dispositivo compatible en este sitio.|** Auf dieser Website wurde kein kompatibles Gerät gefunden.
